"","locality","yearmonth","isbanned","population","density","income","tavg","monthtotal_ll"
"1123","Houston",2022-04-01,0,2314157,3599,56019,71.4,7.60140233458373
"1124","Houston",2022-05-01,0,2314157,3599,56019,71.4,9.10830764641103
"1125","Houston",2022-06-01,0,2314157,3599,56019,84.8,7.29301767977278
"1126","Houston",2022-07-01,0,2314157,3599,56019,84.8,5.94803498918065
"1127","Houston",2022-08-01,0,2314157,3599,56019,84.8,3.25809653802148
"1128","Houston",2022-09-01,0,2314157,3599,56019,72.9,5.30330490805908
"1129","Houston",2023-01-01,0,2314157,3599,56019,57,4.57471097850338
"1130","Houston",2023-10-01,0,2314157,3599,56019,72.9,8.26230094178745
"1131","Houston",2023-11-01,0,2314157,3599,56019,72.9,8.21093973337902
"1132","Houston",2023-12-01,0,2314157,3599,56019,57,7.20117088328168
"1133","Houston",2023-02-01,0,2314157,3599,56019,57,5.82304589548302
"1134","Houston",2023-03-01,0,2314157,3599,56019,71.4,6.96413561241824
"1135","Houston",2023-04-01,0,2314157,3599,56019,71.4,6.03548143252476
"1136","Houston",2023-05-01,0,2314157,3599,56019,71.4,4.30406509320417
"1137","Houston",2023-06-01,0,2314157,3599,56019,84.8,12.2071920187981
"1138","Houston",2023-07-01,0,2314157,3599,56019,84.8,7.4079243225596
"1139","Houston",2023-08-01,0,2314157,3599,56019,84.8,7.85243908535751
"1140","Houston",2023-09-01,0,2314157,3599,56019,72.9,3.98898404656427
"1141","Houston",2024-01-01,0,2314157,3599,56019,57,7.77106708606541
"1142","Houston",2024-10-01,0,2314157,3599,56019,72.9,10.403262340115
"1143","Houston",2024-11-01,0,2314157,3599,56019,72.9,5.39362754635236
"1144","Houston",2024-12-01,0,2314157,3599,56019,57,3.76120011569356
"1145","Houston",2024-02-01,0,2314157,3599,56019,57,6.63463335786169
"1146","Houston",2024-03-01,0,2314157,3599,56019,71.4,6.56667242980324
"1147","Houston",2024-04-01,0,2314157,3599,56019,71.4,6.77536609093639
"1148","Houston",2024-05-01,0,2314157,3599,56019,71.4,6.82871207164168
"1149","Houston",2024-06-01,0,2314157,3599,56019,84.8,12.2328411507442
"1150","Houston",2024-07-01,0,2314157,3599,56019,84.8,6.0282785202307
"1151","Houston",2024-08-01,0,2314157,3599,56019,84.8,5.55682806169954
"1152","Houston",2024-09-01,0,2314157,3599,56019,72.9,6.10031895202006
"1153","Indianapolis",2017-01-01,0,879293,2455,54321,31.2,8.94897560784178
"1154","Indianapolis",2017-10-01,0,879293,2455,54321,55.9,4.83628190695148
"1155","Indianapolis",2017-11-01,0,879293,2455,54321,55.9,0.693147180559945
"1156","Indianapolis",2017-12-01,0,879293,2455,54321,31.2,2.77258872223978
"1157","Indianapolis",2017-02-01,0,879293,2455,54321,31.2,7.18311170174328
"1158","Indianapolis",2017-03-01,0,879293,2455,54321,53.8,4.0943445622221
"1159","Indianapolis",2017-04-01,0,879293,2455,54321,53.8,8.77971129020447
"1160","Indianapolis",2017-05-01,0,879293,2455,54321,53.8,6.55250788703459
"1161","Indianapolis",2017-06-01,0,879293,2455,54321,74.8,5.5683445037611
"1162","Indianapolis",2017-07-01,0,879293,2455,54321,74.8,5.96870755998537
"1163","Indianapolis",2017-08-01,0,879293,2455,54321,74.8,0
"1164","Indianapolis",2017-09-01,0,879293,2455,54321,55.9,5.24702407216049
"1165","Indianapolis",2018-01-01,0,879293,2455,54321,31.2,8.04750951098142
"1166","Indianapolis",2018-10-01,0,879293,2455,54321,55.9,5.01727983681492
"1167","Indianapolis",2018-11-01,0,879293,2455,54321,55.9,9.05204779298159
"1168","Indianapolis",2018-12-01,0,879293,2455,54321,31.2,0
"1169","Indianapolis",2018-02-01,0,879293,2455,54321,31.2,3.2188758248682
"1170","Indianapolis",2018-03-01,0,879293,2455,54321,53.8,8.98444303246535
"1171","Indianapolis",2018-04-01,0,879293,2455,54321,53.8,7.17395831975679
"1172","Indianapolis",2018-05-01,0,879293,2455,54321,53.8,5.88887795833288
"1173","Indianapolis",2018-06-01,0,879293,2455,54321,74.8,6.97260625130175
"1174","Indianapolis",2018-07-01,0,879293,2455,54321,74.8,4.11087386417331
"1175","Indianapolis",2018-08-01,0,879293,2455,54321,74.8,3.04452243772342
"1176","Indianapolis",2018-09-01,0,879293,2455,54321,55.9,5.30330490805908
"1177","Indianapolis",2019-01-01,0,879293,2455,54321,31.2,5.70711026474888
"1178","Indianapolis",2019-10-01,0,879293,2455,54321,55.9,0
"1179","Indianapolis",2019-11-01,0,879293,2455,54321,55.9,9.68040649926887
"1180","Indianapolis",2019-12-01,0,879293,2455,54321,31.2,4.83628190695148
"1181","Indianapolis",2019-02-01,0,879293,2455,54321,31.2,4.36944785246702
"1182","Indianapolis",2019-03-01,0,879293,2455,54321,53.8,7.24992553671799
"1183","Indianapolis",2019-04-01,0,879293,2455,54321,53.8,5.69035945432406
"1184","Indianapolis",2019-05-01,0,879293,2455,54321,53.8,0
"1185","Indianapolis",2019-06-01,0,879293,2455,54321,74.8,5.30330490805908
"1186","Indianapolis",2019-07-01,0,879293,2455,54321,74.8,5.99396142730657
"1187","Indianapolis",2019-08-01,0,879293,2455,54321,74.8,0
"1188","Indianapolis",2019-09-01,0,879293,2455,54321,55.9,5.52545293913178
"1189","Indianapolis",2020-01-01,0,879293,2455,54321,31.2,4.4188406077966
"1190","Indianapolis",2020-10-01,0,879293,2455,54321,55.9,4.61512051684126
"1191","Indianapolis",2020-11-01,0,879293,2455,54321,55.9,5.94017125272043
"1192","Indianapolis",2020-12-01,0,879293,2455,54321,31.2,5.57215403217776
"1193","Indianapolis",2020-02-01,0,879293,2455,54321,31.2,4.39444915467244
"1194","Indianapolis",2020-03-01,0,879293,2455,54321,53.8,0
"1195","Indianapolis",2020-04-01,0,879293,2455,54321,53.8,5.36129216570943
"1196","Indianapolis",2020-05-01,0,879293,2455,54321,53.8,6.95749737087695
"1197","Indianapolis",2020-06-01,0,879293,2455,54321,74.8,7.8164169836918
"1198","Indianapolis",2020-07-01,0,879293,2455,54321,74.8,4.11087386417331
"1199","Indianapolis",2020-08-01,0,879293,2455,54321,74.8,3.43398720448515
"1200","Indianapolis",2020-09-01,0,879293,2455,54321,55.9,4.31748811353631
"1201","Indianapolis",2021-01-01,0,879293,2455,54321,31.2,4.87519732320115
"1202","Indianapolis",2021-10-01,0,879293,2455,54321,55.9,5.86078622346587
"1203","Indianapolis",2021-11-01,0,879293,2455,54321,55.9,5.30330490805908
"1204","Indianapolis",2021-12-01,0,879293,2455,54321,31.2,0
"1205","Indianapolis",2021-02-01,0,879293,2455,54321,31.2,7.64060382639363
"1206","Indianapolis",2021-03-01,0,879293,2455,54321,53.8,4.89034912822175
"1207","Indianapolis",2021-04-01,0,879293,2455,54321,53.8,4.26267987704132
"1208","Indianapolis",2021-05-01,0,879293,2455,54321,53.8,5.6937321388027
"1209","Indianapolis",2021-06-01,0,879293,2455,54321,74.8,5.52545293913178
"1210","Indianapolis",2021-07-01,0,879293,2455,54321,74.8,3.8286413964891
"1211","Indianapolis",2021-08-01,0,879293,2455,54321,74.8,0
"1212","Indianapolis",2021-09-01,0,879293,2455,54321,55.9,6.49375383985169
"1213","Indianapolis",2022-01-01,0,879293,2455,54321,31.2,6.22653666928747
"1214","Indianapolis",2022-10-01,0,879293,2455,54321,55.9,3.76120011569356
"1215","Indianapolis",2022-11-01,0,879293,2455,54321,55.9,3.58351893845611
"1216","Indianapolis",2022-12-01,0,879293,2455,54321,31.2,4.8283137373023
"1217","Indianapolis",2022-02-01,0,879293,2455,54321,31.2,6.4281052726846
"1218","Indianapolis",2022-03-01,0,879293,2455,54321,53.8,5.71702770140622
"1219","Indianapolis",2022-04-01,0,879293,2455,54321,53.8,6.04263283368238
"1220","Indianapolis",2022-05-01,0,879293,2455,54321,53.8,7.09672137849476
"1221","Indianapolis",2022-06-01,0,879293,2455,54321,74.8,8.36660283278374
"1222","Indianapolis",2022-07-01,0,879293,2455,54321,74.8,8.0323601479245
"1223","Indianapolis",2022-08-01,0,879293,2455,54321,74.8,0
"1224","Indianapolis",2022-09-01,0,879293,2455,54321,55.9,5.15329159449778
"1225","Indianapolis",2023-01-01,0,879293,2455,54321,31.2,6.22851100359118
"1226","Indianapolis",2023-10-01,0,879293,2455,54321,55.9,7.2152399787301
"1227","Indianapolis",2023-11-01,0,879293,2455,54321,55.9,5.55295958492162
"1228","Indianapolis",2023-12-01,0,879293,2455,54321,31.2,0
"1229","Indianapolis",2023-02-01,0,879293,2455,54321,31.2,6.35437004079735
"1230","Indianapolis",2023-03-01,0,879293,2455,54321,53.8,6.80350525760834
"1231","Indianapolis",2023-04-01,0,879293,2455,54321,53.8,6.07993319509559
"1232","Indianapolis",2023-05-01,0,879293,2455,54321,53.8,3.2188758248682
"1233","Indianapolis",2023-06-01,0,879293,2455,54321,74.8,11.0095883985033
"1234","Indianapolis",2023-07-01,0,879293,2455,54321,74.8,4.44265125649032
"1235","Indianapolis",2023-08-01,0,879293,2455,54321,74.8,4.90527477843843
"1236","Indianapolis",2023-09-01,0,879293,2455,54321,55.9,0
"1237","Indianapolis",2024-01-01,0,879293,2455,54321,31.2,7.78280726283969
"1238","Indianapolis",2024-10-01,0,879293,2455,54321,55.9,5.30330490805908
"1239","Indianapolis",2024-11-01,0,879293,2455,54321,55.9,4.8283137373023
"1240","Indianapolis",2024-12-01,0,879293,2455,54321,31.2,2.19722457733622
"1241","Indianapolis",2024-02-01,0,879293,2455,54321,31.2,6.18414889093748
"1242","Indianapolis",2024-03-01,0,879293,2455,54321,53.8,5.42053499927229
"1243","Indianapolis",2024-04-01,0,879293,2455,54321,53.8,5.96100533962327
"1244","Indianapolis",2024-05-01,0,879293,2455,54321,53.8,0
"1245","Indianapolis",2024-06-01,0,879293,2455,54321,74.8,4.14313472639153
"1246","Indianapolis",2024-07-01,0,879293,2455,54321,74.8,0
"1247","Indianapolis",2024-08-01,0,879293,2455,54321,74.8,5.86078622346587
"1248","Indianapolis",2024-09-01,0,879293,2455,54321,55.9,1.94591014905531
"1249","Jacksonville",2017-01-01,0,985843,1271,58263,53.6,7.86365126544865
"1250","Jacksonville",2017-10-01,0,985843,1271,58263,69,3.29583686600433
"1251","Jacksonville",2017-11-01,0,985843,1271,58263,69,4.33073334028633
"1252","Jacksonville",2017-12-01,0,985843,1271,58263,53.6,3.98898404656427
"1253","Jacksonville",2017-02-01,0,985843,1271,58263,53.6,0
"1254","Jacksonville",2017-03-01,0,985843,1271,58263,67.5,5.41610040220442
"1255","Jacksonville",2017-04-01,0,985843,1271,58263,67.5,6.35437004079735
"1256","Jacksonville",2017-05-01,0,985843,1271,58263,67.5,0
"1257","Jacksonville",2017-06-01,0,985843,1271,58263,82.4,3.63758615972639
"1258","Jacksonville",2017-07-01,0,985843,1271,58263,82.4,3.76120011569356
"1259","Jacksonville",2017-08-01,0,985843,1271,58263,82.4,3.89182029811063
"1260","Jacksonville",2017-09-01,0,985843,1271,58263,69,5.08140436498446
"1261","Jacksonville",2018-01-01,0,985843,1271,58263,53.6,8.17329343896623
"1262","Jacksonville",2018-10-01,0,985843,1271,58263,69,5.41610040220442
"1263","Jacksonville",2018-11-01,0,985843,1271,58263,69,5.44241771052179
"1264","Jacksonville",2018-12-01,0,985843,1271,58263,53.6,0
"1265","Jacksonville",2018-02-01,0,985843,1271,58263,53.6,5.68697535633982
"1266","Jacksonville",2018-03-01,0,985843,1271,58263,67.5,8.44998444172279
"1267","Jacksonville",2018-04-01,0,985843,1271,58263,67.5,0
"1268","Jacksonville",2018-05-01,0,985843,1271,58263,67.5,4.88280192258637
"1269","Jacksonville",2018-06-01,0,985843,1271,58263,82.4,6.29341927884648
"1270","Jacksonville",2018-07-01,0,985843,1271,58263,82.4,6.00141487796115
"1271","Jacksonville",2018-08-01,0,985843,1271,58263,82.4,3.71357206670431
"1272","Jacksonville",2018-09-01,0,985843,1271,58263,69,4.31748811353631
"1273","Jacksonville",2019-01-01,0,985843,1271,58263,53.6,5.30330490805908
"1274","Jacksonville",2019-10-01,0,985843,1271,58263,69,0
"1275","Jacksonville",2019-11-01,0,985843,1271,58263,69,0
"1276","Jacksonville",2019-12-01,0,985843,1271,58263,53.6,4.61512051684126
"1277","Jacksonville",2019-02-01,0,985843,1271,58263,53.6,0
"1278","Jacksonville",2019-03-01,0,985843,1271,58263,67.5,0
"1279","Jacksonville",2019-04-01,0,985843,1271,58263,67.5,3.93182563272433
"1280","Jacksonville",2019-05-01,0,985843,1271,58263,67.5,0
"1281","Jacksonville",2019-06-01,0,985843,1271,58263,82.4,4.66343909411207
"1282","Jacksonville",2019-07-01,0,985843,1271,58263,82.4,5.82894561761021
"1283","Jacksonville",2019-08-01,0,985843,1271,58263,82.4,0
"1284","Jacksonville",2019-09-01,0,985843,1271,58263,69,4.61512051684126
"1285","Jacksonville",2020-01-01,0,985843,1271,58263,53.6,5.67332326717149
"1286","Jacksonville",2020-10-01,0,985843,1271,58263,69,5.7037824746562
"1287","Jacksonville",2020-11-01,0,985843,1271,58263,69,5.33271879326537
"1288","Jacksonville",2020-12-01,0,985843,1271,58263,53.6,5.62040086571715
"1289","Jacksonville",2020-02-01,0,985843,1271,58263,53.6,0
"1290","Jacksonville",2020-03-01,0,985843,1271,58263,67.5,0
"1291","Jacksonville",2020-04-01,0,985843,1271,58263,67.5,4.26267987704132
"1292","Jacksonville",2020-05-01,0,985843,1271,58263,67.5,7.20563517641036
"1293","Jacksonville",2020-06-01,0,985843,1271,58263,82.4,9.00736702745136
"1294","Jacksonville",2020-07-01,0,985843,1271,58263,82.4,5.60947179518496
"1295","Jacksonville",2020-08-01,0,985843,1271,58263,82.4,0
"1296","Jacksonville",2020-09-01,0,985843,1271,58263,69,7.6182510978767
"1297","Jacksonville",2021-01-01,0,985843,1271,58263,53.6,3.63758615972639
"1298","Jacksonville",2021-10-01,0,985843,1271,58263,69,5.41610040220442
"1299","Jacksonville",2021-11-01,0,985843,1271,58263,69,4.47733681447821
"1300","Jacksonville",2021-12-01,0,985843,1271,58263,53.6,3.46573590279973
"1301","Jacksonville",2021-02-01,0,985843,1271,58263,53.6,3.89182029811063
"1302","Jacksonville",2021-03-01,0,985843,1271,58263,67.5,4.53259949315326
"1303","Jacksonville",2021-04-01,0,985843,1271,58263,67.5,5.68357976733868
"1304","Jacksonville",2021-05-01,0,985843,1271,58263,67.5,5.7037824746562
"1305","Jacksonville",2021-06-01,0,985843,1271,58263,82.4,0
"1306","Jacksonville",2021-07-01,0,985843,1271,58263,82.4,6.2841341610708
"1307","Jacksonville",2021-08-01,0,985843,1271,58263,82.4,4.8283137373023
"1308","Jacksonville",2021-09-01,0,985843,1271,58263,69,4.47733681447821
"1309","Jacksonville",2022-01-01,0,985843,1271,58263,53.6,3.43398720448515
"1310","Jacksonville",2022-10-01,0,985843,1271,58263,69,3.49650756146648
"1311","Jacksonville",2022-11-01,0,985843,1271,58263,69,4.70953020131233
"1312","Jacksonville",2022-12-01,0,985843,1271,58263,53.6,4.11087386417331
"1313","Jacksonville",2022-02-01,0,985843,1271,58263,53.6,3.2188758248682
"1314","Jacksonville",2022-03-01,0,985843,1271,58263,67.5,6.17378610390194
"1315","Jacksonville",2022-04-01,0,985843,1271,58263,67.5,5.08140436498446
"1316","Jacksonville",2022-05-01,0,985843,1271,58263,67.5,7.23777819192344
"1317","Jacksonville",2022-06-01,0,985843,1271,58263,82.4,5.48479693349065
"1318","Jacksonville",2022-07-01,0,985843,1271,58263,82.4,0
"1319","Jacksonville",2022-08-01,0,985843,1271,58263,82.4,5.21493575760899
"1320","Jacksonville",2022-09-01,0,985843,1271,58263,69,4.88280192258637
"1321","Jacksonville",2023-01-01,0,985843,1271,58263,53.6,4.91265488573605
"1322","Jacksonville",2023-10-01,0,985843,1271,58263,69,6.55393340402581
"1323","Jacksonville",2023-11-01,0,985843,1271,58263,69,7.31388683163346
"1324","Jacksonville",2023-12-01,0,985843,1271,58263,53.6,4.61512051684126
"1325","Jacksonville",2023-02-01,0,985843,1271,58263,53.6,4.72738781871234
"1326","Jacksonville",2023-03-01,0,985843,1271,58263,67.5,2.77258872223978
"1327","Jacksonville",2023-04-01,0,985843,1271,58263,67.5,4.71849887129509
"1328","Jacksonville",2023-05-01,0,985843,1271,58263,67.5,1.6094379124341
"1329","Jacksonville",2023-06-01,0,985843,1271,58263,82.4,5.95583736946483
"1330","Jacksonville",2023-07-01,0,985843,1271,58263,82.4,4.56434819146784
"1331","Jacksonville",2023-08-01,0,985843,1271,58263,82.4,6.8001700683022
"1332","Jacksonville",2023-09-01,0,985843,1271,58263,69,3.43398720448515
"1333","Jacksonville",2024-01-01,0,985843,1271,58263,53.6,6.52795791762255
"1334","Jacksonville",2024-10-01,0,985843,1271,58263,69,4.66343909411207
"1335","Jacksonville",2024-11-01,0,985843,1271,58263,69,5.09375020080676
"1336","Jacksonville",2024-12-01,0,985843,1271,58263,53.6,0
"1337","Jacksonville",2024-02-01,0,985843,1271,58263,53.6,5.92157841964382
"1338","Jacksonville",2024-03-01,0,985843,1271,58263,67.5,5.86078622346587
"1339","Jacksonville",2024-04-01,0,985843,1271,58263,67.5,4.44265125649032
"1340","Jacksonville",2024-05-01,0,985843,1271,58263,67.5,5.62040086571715
"1341","Jacksonville",2024-06-01,0,985843,1271,58263,82.4,3.43398720448515
"1342","Jacksonville",2024-07-01,0,985843,1271,58263,82.4,0
"1343","Jacksonville",2024-08-01,0,985843,1271,58263,82.4,4.61512051684126
"1344","Jacksonville",2024-09-01,0,985843,1271,58263,69,1.6094379124341
"1345","Las Vegas",2017-01-01,0,660929,4527,48806,50.6,9.18972941807206
"1346","Las Vegas",2017-10-01,0,660929,4527,48806,71.2,0
"1347","Las Vegas",2017-11-01,0,660929,4527,48806,71.2,7.67878899819915
"1348","Las Vegas",2017-12-01,0,660929,4527,48806,50.6,5.33753807970132
"1349","Las Vegas",2017-02-01,0,660929,4527,48806,50.6,5.61677109766657
"1350","Las Vegas",2017-03-01,0,660929,4527,48806,69.1,6.21660610108486
"1351","Las Vegas",2017-04-01,0,660929,4527,48806,69.1,6.05443934626937
"1352","Las Vegas",2017-05-01,0,660929,4527,48806,69.1,7.86748856869913
"1353","Las Vegas",2017-06-01,0,660929,4527,48806,91.8,5.2040066870768
"1354","Las Vegas",2017-07-01,0,660929,4527,48806,91.8,5.96100533962327
"1355","Las Vegas",2017-08-01,0,660929,4527,48806,91.8,0
"1356","Las Vegas",2017-09-01,0,660929,4527,48806,71.2,5.41610040220442
"1357","Las Vegas",2018-01-01,0,660929,4527,48806,50.6,8.98782162543081
"1358","Las Vegas",2018-10-01,0,660929,4527,48806,71.2,6.21660610108486
"1359","Las Vegas",2018-11-01,0,660929,4527,48806,71.2,7.91242312147371
"1360","Las Vegas",2018-12-01,0,660929,4527,48806,50.6,0
"1361","Las Vegas",2018-02-01,0,660929,4527,48806,50.6,5.73009978297357
"1362","Las Vegas",2018-03-01,0,660929,4527,48806,69.1,9.5382042340608
"1363","Las Vegas",2018-04-01,0,660929,4527,48806,69.1,6.66440902035041
"1364","Las Vegas",2018-05-01,0,660929,4527,48806,69.1,4.51085950651685
"1365","Las Vegas",2018-06-01,0,660929,4527,48806,91.8,6.39859493453521
"1366","Las Vegas",2018-07-01,0,660929,4527,48806,91.8,2.484906649788
"1367","Las Vegas",2018-08-01,0,660929,4527,48806,91.8,0
"1368","Las Vegas",2018-09-01,0,660929,4527,48806,71.2,9.22650895313777
"1369","Las Vegas",2019-01-01,0,660929,4527,48806,50.6,5.30330490805908
"1370","Las Vegas",2019-10-01,0,660929,4527,48806,71.2,3.80666248977032
"1371","Las Vegas",2019-11-01,0,660929,4527,48806,71.2,2.70805020110221
"1372","Las Vegas",2019-12-01,0,660929,4527,48806,50.6,7.70210434005105
"1373","Las Vegas",2019-02-01,0,660929,4527,48806,50.6,4.4188406077966
"1374","Las Vegas",2019-03-01,0,660929,4527,48806,69.1,3.29583686600433
"1375","Las Vegas",2019-04-01,0,660929,4527,48806,69.1,7.60140233458373
"1376","Las Vegas",2019-05-01,0,660929,4527,48806,69.1,5.51745289646471
"1377","Las Vegas",2019-06-01,0,660929,4527,48806,91.8,0.693147180559945
"1378","Las Vegas",2019-07-01,0,660929,4527,48806,91.8,5.34233425196481
"1379","Las Vegas",2019-08-01,0,660929,4527,48806,91.8,0
"1380","Las Vegas",2019-09-01,0,660929,4527,48806,71.2,5.70711026474888
"1381","Las Vegas",2020-01-01,0,660929,4527,48806,50.6,6.40357419793482
"1382","Las Vegas",2020-10-01,0,660929,4527,48806,71.2,6.59714570188665
"1383","Las Vegas",2020-11-01,0,660929,4527,48806,71.2,6.21060007702465
"1384","Las Vegas",2020-12-01,0,660929,4527,48806,50.6,3.93182563272433
"1385","Las Vegas",2020-02-01,0,660929,4527,48806,50.6,9.61893391475888
"1386","Las Vegas",2020-03-01,0,660929,4527,48806,69.1,0
"1387","Las Vegas",2020-04-01,0,660929,4527,48806,69.1,7.25347038268453
"1388","Las Vegas",2020-05-01,0,660929,4527,48806,69.1,7.97625194374562
"1389","Las Vegas",2020-06-01,0,660929,4527,48806,91.8,8.47928361834302
"1390","Las Vegas",2020-07-01,0,660929,4527,48806,91.8,5.31320597904179
"1391","Las Vegas",2020-08-01,0,660929,4527,48806,91.8,7.34342622914737
"1392","Las Vegas",2020-09-01,0,660929,4527,48806,71.2,6.49072353450251
"1393","Las Vegas",2021-01-01,0,660929,4527,48806,50.6,5.85220247977447
"1394","Las Vegas",2021-10-01,0,660929,4527,48806,71.2,7.31121838441963
